Split,Week,Player,Position,Team,Opponent,Result,Points,TeamPoints
5.0,43.0,ZIG,Top,P1 , TL,0.0,10.55,2.0
5.0,43.0,BALLS,Top,FLY, NV,0.0,17.88,18.0
5.0,43.0,STEEELBACK,AD Carry,VIT,G2*,0.0,22.27,15.0
5.0,43.0,DJOKO,Jungler,VIT,G2*,0.0,14.81,15.0
5.0,43.0,MATT,Support,TL , NV,1.0,19.13,17.0
5.0,43.0,GATE,Support,FOX,CLG,0.0,4.4,2.0
5.0,43.0,GOLDENGLUE,Mid,TL , P1,1.0,34.09,22.0
5.0,43.0,PIREAN,Mid,P1 , TL,0.0,12.03,21.0
5.0,43.0,NISQY,Mid,NV ,FLY,1.0,28.81,18.0
5.0,43.0,LOOPER,Top,FOX,CLG,0.0,3.07,21.0
5.0,43.0,BRANDINI,Top,FOX,CLG,0.0,5.67,21.0
5.0,43.0,MASH,AD Carry,FOX,CLG,0.0,6.97,21.0
5.0,43.0,VIZICSACSI,Top,UOL,ROC,0.0,13.86,20.0
5.0,43.0,PIGLET,AD Carry,TL , P1,1.0,31.54,22.0
5.0,43.0,REKKLES,AD Carry,FNC,OL*,1.0,30.83,20.0
5.0,43.0,CODY SUN,AD Carry,IMT,FLY,1.0,23.05,19.0
5.0,43.0,SNEAKY,AD Carry,C9 ,DIG,1.0,31.0,19.0
5.0,43.0,ZVEN,AD Carry,G2 ,VIT,1.0,19.47,19.0
5.0,43.0,DOUBLELIFT,AD Carry,TSM,DIG,0.0,19.89,21.0
5.0,43.0,DARSHAN,Top,CLG,FOX,1.0,21.94,22.0
5.0,43.0,ARROW,AD Carry,P1 , C9,0.0,29.6,10.0
5.0,43.0,JESIZ,Support,FNC,OL*,1.0,28.1,20.0
5.0,43.0,KEANE,Mid,DIG,TSM,1.0,22.43,20.0
5.0,43.0,APOLLO,AD Carry,NV , TL,0.0,22.76,20.0
5.0,43.0,SSUMDAY,Top,DIG,TSM,1.0,17.93,20.0
5.0,43.0,DARDOCH,Jungler,CLG,IMT,0.0,11.05,19.0
5.0,43.0,SVENSKEREN,Jungler,TSM,DIG,0.0,18.83,21.0
5.0,43.0,TRICK,Jungler,G2 ,VIT,1.0,18.1,19.0
5.0,43.0,LIRA,Jungler,NV ,FLY,1.0,26.99,18.0
5.0,43.0,WUNDER,Top,SPY,MSF,1.0,44.92,15.0
5.0,43.0,HAI,Mid,FLY, NV,0.0,25.26,17.0
5.0,43.0,FROGGEN,Mid,FOX,CLG,0.0,8.26,21.0
5.0,43.0,MIKEYEUNG,Jungler,P1 , C9,0.0,29.68,10.0
5.0,43.0,PHAXI,Top,ROC,OL*,1.0,25.87,18.0
5.0,43.0,HEAQ,AD Carry,NIP,PY*,0.0,4.97,4.0
5.0,43.0,MATT,Support,TL , P1,1.0,24.65,20.0
5.0,43.0,GATE,Support,FOX,TSM,0.0,13.38,6.0
5.0,43.0,XPECIAL,Support,P1 , C9,0.0,31.1,10.0
5.0,43.0,VANDER,Support,VIT,G2*,0.0,18.99,15.0
5.0,43.0,PROFIT,Top,NIP,PY*,0.0,6.79,4.0
5.0,43.0,PIREAN,Mid,P1 , TL,0.0,12.03,2.0
5.0,43.0,NISQY,Mid,NV ,FLY,1.0,28.81,22.0
5.0,43.0,LOOPER,Top,FOX,CLG,0.0,3.07,2.0
5.0,43.0,BRANDINI,Top,FOX,CLG,0.0,5.67,2.0
5.0,43.0,MASH,AD Carry,FOX,CLG,0.0,6.97,2.0
5.0,43.0,VIZICSACSI,Top,UOL,FNC,0.0,30.42,20.0
5.0,43.0,CODY SUN,AD Carry,IMT,FLY,1.0,23.05,20.0
5.0,43.0,NUCLEAR,AD Carry,H2K,G2*,0.0,33.09,18.0
5.0,43.0,POBELTER,Mid,IMT,FLY,1.0,30.08,19.0
5.0,43.0,SAMUX,AD Carry,UOL,ROC,0.0,28.99,20.0
5.0,43.0,DOUBLELIFT,AD Carry,TSM,DIG,0.0,19.89,8.0
5.0,43.0,DARSHAN,Top,CLG,FOX,1.0,21.94,21.0
5.0,43.0,ARROW,AD Carry,P1 , C9,0.0,29.6,15.0
5.0,43.0,FLAME,Top,IMT,FLY,1.0,25.22,19.0
5.0,43.0,KEANE,Mid,DIG,TSM,1.0,22.43,19.0
5.0,43.0,APOLLO,AD Carry,NV , TL,0.0,22.76,14.0
5.0,43.0,SSUMDAY,Top,DIG,TSM,1.0,17.93,19.0
5.0,43.0,RYU,Mid,P1 , C9,0.0,0.0,10.0
5.0,43.0,HJARNAN,AD Carry,ROC,OL*,1.0,29.98,18.0
5.0,43.0,SVENSKEREN,Jungler,TSM,DIG,0.0,18.83,8.0
5.0,43.0,HYLISSANG,Support,UOL,ROC,0.0,19.3,20.0
5.0,43.0,LIRA,Jungler,NV ,FLY,1.0,26.99,22.0
5.0,43.0,HAI,Mid,FLY, NV,0.0,25.26,18.0
5.0,43.0,NUKEDUCK,Mid,VIT,G2*,0.0,18.24,15.0
5.0,43.0,ALPHARI,Top,MSF, MM,1.0,31.96,16.0
5.0,43.0,MIKYX,Support,SPY,NIP,1.0,27.06,16.0
5.0,43.0,MAXLORE,Jungler,MSF, MM,1.0,31.97,16.0
5.0,43.0,TRASHY,Jungler,SPY,NIP,1.0,22.96,16.0
5.0,43.0,FROGGEN,Mid,FOX,CLG,0.0,8.26,2.0
5.0,43.0,IGNAR,Support,MSF, MM,1.0,31.2,16.0
5.0,43.0,MIKEYEUNG,Jungler,P1 , C9,0.0,29.68,15.0
5.0,43.0,CABOCHARD,Top,VIT,G2*,0.0,20.53,15.0
5.0,43.0,MATT,Support,TL , P1,1.0,24.65,22.0
5.0,43.0,GATE,Support,FOX,TSM,0.0,13.38,19.0
5.0,43.0,XPECIAL,Support,P1 , C9,0.0,31.1,15.0
5.0,43.0,AKAADIAN,Jungler,FOX,CLG,0.0,0.76,21.0
5.0,43.0,LOOPER,Top,FOX,TSM,0.0,0.0,6.0
5.0,43.0,ADRIAN,Support,DIG,TSM,1.0,19.12,20.0
5.0,43.0,AMAZING,Jungler,MM ,SF*,0.0,9.31,5.0
5.0,43.0,BRANDINI,Top,FOX,TSM,0.0,12.41,6.0
5.0,43.0,MASH,AD Carry,FOX,TSM,0.0,9.45,6.0
5.0,43.0,SENCUX,Mid,SPY,NIP,1.0,22.61,16.0
5.0,43.0,KOBBE,AD Carry,SPY,NIP,1.0,28.24,16.0
5.0,43.0,JENSEN,Mid,C9 , P1,1.0,32.93,21.0
5.0,43.0,CODY SUN,AD Carry,IMT,CLG,1.0,43.23,18.0
5.0,43.0,POBELTER,Mid,IMT,FLY,1.0,30.08,20.0
5.0,43.0,SAMUX,AD Carry,UOL,FNC,0.0,32.52,20.0
5.0,43.0,DOUBLELIFT,AD Carry,TSM,FOX,1.0,35.17,19.0
5.0,43.0,DARSHAN,Top,CLG,IMT,0.0,30.73,4.0
5.0,43.0,ARROW,AD Carry,P1 , TL,0.0,8.82,21.0
5.0,43.0,FLAME,Top,IMT,FLY,1.0,25.22,20.0
5.0,43.0,PERKZ,Mid,G2 ,H2K,1.0,22.92,18.0
5.0,43.0,KEANE,Mid,DIG, C9,0.0,18.89,21.0
5.0,43.0,APOLLO,AD Carry,NV ,FLY,1.0,36.47,18.0
5.0,43.0,SSUMDAY,Top,DIG, C9,0.0,17.56,21.0
5.0,43.0,RYU,Mid,P1 , C9,0.0,0.0,15.0
5.0,43.0,SVENSKEREN,Jungler,TSM,FOX,1.0,26.25,19.0
5.0,43.0,HYLISSANG,Support,UOL,FNC,0.0,32.82,20.0
5.0,43.0,SERAPH,Top,NV , TL,0.0,27.54,20.0
5.0,43.0,OLLEH,Support,IMT,FLY,1.0,22.97,19.0
5.0,43.0,HAKUHO,Support,NV , TL,0.0,26.0,20.0
5.0,43.0,ALPHARI,Top,MSF,SPY,0.0,32.39,16.0
5.0,43.0,MIKYX,Support,SPY,MSF,1.0,34.5,15.0
5.0,43.0,MAXLORE,Jungler,MSF,SPY,0.0,23.27,16.0
5.0,43.0,TRASHY,Jungler,SPY,MSF,1.0,41.99,15.0
5.0,43.0,FROGGEN,Mid,FOX,TSM,0.0,22.42,6.0
5.0,43.0,IGNAR,Support,MSF,SPY,0.0,28.45,16.0
5.0,43.0,MIKEYEUNG,Jungler,P1 , TL,0.0,3.34,21.0
5.0,43.0,MOON,Jungler,FLY,IMT,0.0,19.77,20.0
5.0,43.0,KEITH,AD Carry,FOX,CLG,0.0,7.98,21.0
5.0,43.0,ALTEC,AD Carry,DIG,TSM,1.0,26.8,20.0
5.0,43.0,XPECIAL,Support,P1 , TL,0.0,9.42,21.0
5.0,43.0,AKAADIAN,Jungler,FOX,CLG,0.0,0.76,2.0
5.0,43.0,SPRATTEL,Support,NIP,PY*,0.0,4.37,4.0
5.0,43.0,LOOPER,Top,FOX,TSM,0.0,0.0,19.0
5.0,43.0,ADRIAN,Support,DIG,TSM,1.0,19.12,19.0
5.0,43.0,KIKIS,Top,MM ,SF*,0.0,10.64,5.0
5.0,43.0,BRANDINI,Top,FOX,TSM,0.0,12.41,19.0
5.0,43.0,MASH,AD Carry,FOX,TSM,0.0,9.45,19.0
5.0,43.0,SENCUX,Mid,SPY,MSF,1.0,46.31,15.0
5.0,43.0,KOBBE,AD Carry,SPY,MSF,1.0,36.94,15.0
5.0,43.0,JENSEN,Mid,C9 , P1,1.0,32.93,22.0
5.0,43.0,HUHI,Mid,CLG,FOX,1.0,23.84,22.0
5.0,43.0,CODY SUN,AD Carry,IMT,CLG,1.0,43.23,20.0
5.0,43.0,POBELTER,Mid,IMT,CLG,1.0,33.86,18.0
5.0,43.0,POWEROFEVIL,Mid,MSF, MM,1.0,45.08,16.0
5.0,43.0,FEBIVEN,Mid,H2K,G2*,0.0,36.16,18.0
5.0,43.0,XERXE,Jungler,UOL,ROC,0.0,25.61,20.0
5.0,43.0,DOUBLELIFT,AD Carry,TSM,FOX,1.0,35.17,18.0
5.0,43.0,DARSHAN,Top,CLG,IMT,0.0,30.73,19.0
5.0,43.0,ARROW,AD Carry,P1 , TL,0.0,8.82,2.0
5.0,43.0,FLAME,Top,IMT,CLG,1.0,28.6,18.0
5.0,43.0,PERKZ,Mid,G2 ,VIT,1.0,16.7,19.0
5.0,43.0,KEANE,Mid,DIG, C9,0.0,18.89,18.0
5.0,43.0,APOLLO,AD Carry,NV ,FLY,1.0,36.47,22.0
5.0,43.0,SSUMDAY,Top,DIG, C9,0.0,17.56,18.0
5.0,43.0,RYU,Mid,P1 , TL,0.0,0.0,21.0
5.0,43.0,SVENSKEREN,Jungler,TSM,FOX,1.0,26.25,18.0
5.0,43.0,SERAPH,Top,NV , TL,0.0,27.54,14.0
5.0,43.0,OLLEH,Support,IMT,FLY,1.0,22.97,20.0
5.0,43.0,HAKUHO,Support,NV , TL,0.0,26.0,14.0
5.0,43.0,FROGGEN,Mid,FOX,TSM,0.0,22.42,19.0
5.0,43.0,MIKEYEUNG,Jungler,P1 , TL,0.0,3.34,2.0
5.0,43.0,LOURLO,Top,TL , NV,1.0,21.25,22.0
5.0,43.0,MOON,Jungler,FLY,IMT,0.0,19.77,11.0
5.0,43.0,LEMONNATION,Support,FLY,IMT,0.0,19.77,20.0
5.0,43.0,IMPACT,Top,C9 , P1,1.0,25.69,21.0
5.0,43.0,KEITH,AD Carry,FOX,CLG,0.0,7.98,2.0
5.0,43.0,NAGNE,Mid,NIP,PY*,0.0,6.67,4.0
5.0,43.0,ALTEC,AD Carry,DIG,TSM,1.0,26.8,19.0
5.0,43.0,XPECIAL,Support,P1 , TL,0.0,9.42,2.0
5.0,43.0,REIGNOVER,Jungler,TL , NV,1.0,15.68,22.0
5.0,43.0,AKAADIAN,Jungler,FOX,TSM,0.0,14.6,6.0
5.0,43.0,BIG,Support,DIG,TSM,1.0,0.0,20.0
5.0,43.0,OMARGOD,Jungler,CLG,IMT,0.0,34.41,4.0
5.0,43.0,ADRIAN,Support,DIG, C9,0.0,17.17,21.0
5.0,43.0,GRIG,Jungler,FOX,CLG,0.0,5.95,21.0
5.0,43.0,JENSEN,Mid,C9 ,DIG,1.0,31.09,20.0
5.0,43.0,HUHI,Mid,CLG,FOX,1.0,23.84,21.0
5.0,43.0,STIXXAY,AD Carry,CLG,FOX,1.0,21.11,22.0
5.0,43.0,BJERGSEN,Mid,TSM,DIG,0.0,23.68,21.0
5.0,43.0,POBELTER,Mid,IMT,CLG,1.0,33.86,20.0
5.0,43.0,POWEROFEVIL,Mid,MSF,SPY,0.0,29.29,16.0
5.0,43.0,XERXE,Jungler,UOL,FNC,0.0,32.99,20.0
5.0,43.0,SMOOTHIE,Support,C9 , P1,1.0,31.42,21.0
5.0,43.0,CONTRACTZ,Jungler,C9 , P1,1.0,33.3,21.0
5.0,43.0,FLAME,Top,IMT,CLG,1.0,28.6,20.0
5.0,43.0,HAUNTZER,Top,TSM,DIG,0.0,15.41,21.0
5.0,43.0,XMITHIE,Jungler,IMT,FLY,1.0,23.03,19.0
5.0,43.0,EXILEH,Mid,UOL,ROC,0.0,21.67,20.0
5.0,43.0,RYU,Mid,P1 , TL,0.0,0.0,2.0
5.0,43.0,APHROMOO,Support,CLG,FOX,1.0,17.73,22.0
5.0,43.0,BIOFROST,Support,TSM,DIG,0.0,15.74,21.0
5.0,43.0,MITHY,Support,G2 ,H2K,1.0,19.06,18.0
5.0,43.0,SERAPH,Top,NV ,FLY,1.0,31.72,18.0
5.0,43.0,OLLEH,Support,IMT,CLG,1.0,20.37,18.0
5.0,43.0,HAKUHO,Support,NV ,FLY,1.0,31.32,18.0
5.0,43.0,WILDTURTLE,AD Carry,FLY,IMT,0.0,21.53,20.0
5.0,43.0,SHRIMP,Jungler,DIG,TSM,1.0,25.92,20.0
5.0,43.0,ZIG,Top,P1 , C9,0.0,20.03,10.0
5.0,43.0,BALLS,Top,FLY,IMT,0.0,17.45,20.0
5.0,43.0,LOURLO,Top,TL , NV,1.0,21.25,17.0
5.0,43.0,MOON,Jungler,FLY, NV,0.0,15.26,17.0
5.0,43.0,WADID,Support,ROC,OL*,1.0,23.66,18.0
5.0,43.0,LEMONNATION,Support,FLY,IMT,0.0,19.77,11.0
5.0,43.0,IMPACT,Top,C9 , P1,1.0,25.69,22.0
5.0,43.0,KEITH,AD Carry,FOX,TSM,0.0,0.0,6.0
5.0,43.0,ALTEC,AD Carry,DIG, C9,0.0,24.48,21.0
5.0,43.0,GOLDENGLUE,Mid,TL , NV,1.0,20.58,22.0
5.0,43.0,REIGNOVER,Jungler,TL , NV,1.0,15.68,17.0
5.0,43.0,COZQ,Mid,MM ,SF*,0.0,11.85,5.0
5.0,43.0,AKAADIAN,Jungler,FOX,TSM,0.0,14.6,19.0
5.0,43.0,DREAMS,Support,MM ,SF*,0.0,7.77,5.0
5.0,43.0,BIG,Support,DIG,TSM,1.0,0.0,19.0
5.0,43.0,OMARGOD,Jungler,CLG,IMT,0.0,34.41,19.0
5.0,43.0,ADRIAN,Support,DIG, C9,0.0,17.17,18.0
5.0,43.0,GRIG,Jungler,FOX,CLG,0.0,5.95,2.0
5.0,43.0,PIGLET,AD Carry,TL , NV,1.0,18.35,22.0
5.0,44.0,CODY SUN,AD Carry,IMT, TL,1.0,16.81,17.0
5.0,44.0,POBELTER,Mid,IMT, TL,1.0,21.83,20.0
5.0,44.0,POWEROFEVIL,Mid,MSF,NC*,0.0,5.89,6.0
5.0,44.0,XERXE,Jungler,UOL,MM*,1.0,22.84,17.0
5.0,44.0,DOUBLELIFT,AD Carry,TSM,FLY,1.0,30.99,17.0
5.0,44.0,DARSHAN,Top,CLG, NV,1.0,24.03,22.0
5.0,44.0,ARROW,AD Carry,P1 ,FOX,0.0,32.87,16.0
5.0,44.0,FLAME,Top,IMT, TL,1.0,22.09,20.0
5.0,44.0,KEANE,Mid,DIG,IMT,1.0,22.94,21.0
5.0,44.0,APOLLO,AD Carry,NV ,CLG,0.0,8.04,5.0
5.0,44.0,SSUMDAY,Top,DIG,IMT,1.0,24.89,21.0
5.0,44.0,RYU,Mid,P1 ,FOX,0.0,32.84,19.0
5.0,44.0,DARDOCH,Jungler,TL , C9,0.0,4.63,8.0
5.0,44.0,SVENSKEREN,Jungler,TSM,FLY,1.0,28.02,17.0
5.0,44.0,LIRA,Jungler,NV ,TSM,0.0,38.48,19.0
5.0,44.0,HAI,Mid,FLY, C9,0.0,10.48,6.0
5.0,44.0,FROGGEN,Mid,FOX, P1,1.0,18.47,12.0
5.0,44.0,MIKEYEUNG,Jungler,P1 ,FOX,0.0,26.28,16.0
5.0,44.0,WADID,Support,ROC,IP*,0.0,16.08,12.0
5.0,44.0,MATT,Support,TL , C9,0.0,19.59,12.0
5.0,44.0,NAGNE,Mid,NIP, G2,0.0,11.81,3.0
5.0,44.0,GATE,Support,FOX,DIG,0.0,25.15,22.0
5.0,44.0,XPECIAL,Support,P1 ,FOX,0.0,14.68,16.0
5.0,44.0,COZQ,Mid,MM ,VIT,0.0,6.84,7.0
5.0,44.0,AKAADIAN,Jungler,FOX, P1,1.0,15.18,10.0
5.0,44.0,SPRATTEL,Support,NIP,ROC,1.0,31.96,15.0
5.0,44.0,LOOPER,Top,FOX,DIG,0.0,0.0,24.0
5.0,44.0,DREAMS,Support,MM ,VIT,0.0,5.62,7.0
5.0,44.0,OMARGOD,Jungler,CLG, NV,1.0,21.07,20.0
5.0,44.0,ADRIAN,Support,DIG,IMT,1.0,20.17,17.0
5.0,44.0,KIKIS,Top,MM ,UOL,0.0,33.22,20.0
5.0,44.0,BRANDINI,Top,FOX,DIG,0.0,19.02,24.0
5.0,44.0,MASH,AD Carry,FOX,DIG,0.0,3.5,24.0
5.0,44.0,JENSEN,Mid,C9 , TL,1.0,30.66,19.0
5.0,44.0,CODY SUN,AD Carry,IMT,DIG,0.0,19.55,21.0
5.0,44.0,POBELTER,Mid,IMT, TL,1.0,21.83,17.0
5.0,44.0,POWEROFEVIL,Mid,MSF,NC*,0.0,5.89,5.0
5.0,44.0,BROXAH,Jungler,FNC,SF*,1.0,19.17,18.0
5.0,44.0,DOUBLELIFT,AD Carry,TSM, NV,1.0,18.15,21.0
5.0,44.0,DARSHAN,Top,CLG, P1,0.0,22.11,19.0
5.0,44.0,ARROW,AD Carry,P1 ,CLG,1.0,25.53,23.0
5.0,44.0,ODOAMNE,Top,H2K,PY*,1.0,31.21,19.0
5.0,44.0,FLAME,Top,IMT, TL,1.0,22.09,17.0
5.0,44.0,KEANE,Mid,DIG,FOX,1.0,27.06,20.0
5.0,44.0,APOLLO,AD Carry,NV ,TSM,0.0,33.31,5.0
5.0,44.0,SSUMDAY,Top,DIG,FOX,1.0,21.9,20.0
5.0,44.0,EXILEH,Mid,UOL,MM*,1.0,17.15,17.0
5.0,44.0,RYU,Mid,P1 ,FOX,0.0,32.84,16.0
5.0,44.0,DARDOCH,Jungler,TL , C9,0.0,4.63,12.0
5.0,44.0,SVENSKEREN,Jungler,TSM, NV,1.0,13.56,21.0
5.0,44.0,MITHY,Support,G2 ,IP*,1.0,24.87,20.0
5.0,44.0,SERAPH,Top,NV ,CLG,0.0,14.17,19.0
5.0,44.0,OLLEH,Support,IMT, TL,1.0,19.35,20.0
5.0,44.0,HAKUHO,Support,NV ,CLG,0.0,7.9,19.0
5.0,44.0,FROGGEN,Mid,FOX,DIG,0.0,25.17,24.0
5.0,44.0,MIKEYEUNG,Jungler,P1 ,CLG,1.0,18.21,23.0
5.0,44.0,MOON,Jungler,FLY,TSM,0.0,10.67,3.0
5.0,44.0,KEITH,AD Carry,FOX, P1,1.0,0.0,10.0
5.0,44.0,NAGNE,Mid,NIP,ROC,1.0,38.45,15.0
5.0,44.0,ALTEC,AD Carry,DIG,IMT,1.0,22.37,17.0
5.0,44.0,XPECIAL,Support,P1 ,CLG,1.0,18.44,23.0
5.0,44.0,COZQ,Mid,MM ,UOL,0.0,21.53,9.0
5.0,44.0,AKAADIAN,Jungler,FOX, P1,1.0,15.18,12.0
5.0,44.0,LOOPER,Top,FOX,DIG,0.0,0.0,22.0
5.0,44.0,DREAMS,Support,MM ,UOL,0.0,24.74,9.0
5.0,44.0,OMARGOD,Jungler,CLG, NV,1.0,21.07,22.0
5.0,44.0,ADRIAN,Support,DIG,IMT,1.0,20.17,21.0
5.0,44.0,BRANDINI,Top,FOX,DIG,0.0,19.02,22.0
5.0,44.0,MASH,AD Carry,FOX,DIG,0.0,3.5,22.0
5.0,44.0,JENSEN,Mid,C9 , TL,1.0,30.66,18.0
5.0,44.0,HUHI,Mid,CLG, NV,1.0,21.21,20.0
5.0,44.0,CODY SUN,AD Carry,IMT,DIG,0.0,19.55,17.0
5.0,44.0,POBELTER,Mid,IMT,DIG,0.0,30.84,21.0
5.0,44.0,SOAZ,Top,FNC,SF*,1.0,20.16,18.0
5.0,44.0,DOUBLELIFT,AD Carry,TSM, NV,1.0,18.15,21.0
5.0,44.0,HANS SAMA,AD Carry,MSF,NC*,0.0,6.42,6.0
5.0,44.0,DARSHAN,Top,CLG, P1,0.0,22.11,19.0
5.0,44.0,ARROW,AD Carry,P1 ,CLG,1.0,25.53,21.0
5.0,44.0,FLAME,Top,IMT,DIG,0.0,15.45,21.0
5.0,44.0,JANKOS,Jungler,H2K,PY*,1.0,27.36,19.0
5.0,44.0,KEANE,Mid,DIG,FOX,1.0,27.06,20.0
5.0,44.0,APOLLO,AD Carry,NV ,TSM,0.0,33.31,19.0
5.0,44.0,SSUMDAY,Top,DIG,FOX,1.0,21.9,20.0
5.0,44.0,RYU,Mid,P1 ,CLG,1.0,27.04,23.0
5.0,44.0,DARDOCH,Jungler,CLG, P1,0.0,0.0,19.0
5.0,44.0,SVENSKEREN,Jungler,TSM, NV,1.0,13.56,21.0
5.0,44.0,SERAPH,Top,NV ,CLG,0.0,14.17,5.0
5.0,44.0,OLLEH,Support,IMT, TL,1.0,19.35,17.0
5.0,44.0,EXPECT,Top,G2 ,IP*,1.0,25.77,20.0
5.0,44.0,HAKUHO,Support,NV ,CLG,0.0,7.9,5.0
5.0,44.0,BETSY,Mid,ROC,IP*,0.0,24.16,12.0
5.0,44.0,FROGGEN,Mid,FOX,DIG,0.0,25.17,22.0
5.0,44.0,MIKEYEUNG,Jungler,P1 ,CLG,1.0,18.21,21.0
5.0,44.0,LOURLO,Top,TL ,IMT,0.0,14.84,7.0
5.0,44.0,MOON,Jungler,FLY,TSM,0.0,10.67,5.0
5.0,44.0,PRIDESTALKER,Jungler,ROC,IP*,0.0,15.9,12.0
5.0,44.0,YUUKI60,AD Carry,MM ,VIT,0.0,8.92,7.0
5.0,44.0,LEMONNATION,Support,FLY,TSM,0.0,6.38,3.0
5.0,44.0,IMPACT,Top,C9 , TL,1.0,20.69,19.0
5.0,44.0,KEITH,AD Carry,FOX, P1,1.0,0.0,12.0
5.0,44.0,ALTEC,AD Carry,DIG,IMT,1.0,22.37,21.0
5.0,44.0,XPECIAL,Support,P1 ,CLG,1.0,18.44,21.0
5.0,44.0,REIGNOVER,Jungler,TL ,IMT,0.0,0.0,7.0
5.0,44.0,SHOOK,Jungler,NIP, G2,0.0,9.89,10.0
5.0,44.0,COZQ,Mid,MM ,UOL,0.0,21.53,20.0
5.0,44.0,AKAADIAN,Jungler,FOX,DIG,0.0,25.18,24.0
5.0,44.0,DREAMS,Support,MM ,UOL,0.0,24.74,20.0
5.0,44.0,OMARGOD,Jungler,CLG, P1,0.0,31.12,19.0
5.0,44.0,ADRIAN,Support,DIG,FOX,1.0,19.97,20.0
5.0,44.0,RAY,Top,C9 ,FLY,1.0,0.0,20.0
5.0,44.0,JENSEN,Mid,C9 ,FLY,1.0,39.03,20.0
5.0,44.0,CAPS,Mid,FNC,SF*,1.0,20.63,18.0
5.0,44.0,HUHI,Mid,CLG, NV,1.0,21.21,22.0
5.0,44.0,STIXXAY,AD Carry,CLG, NV,1.0,22.99,20.0
5.0,44.0,BJERGSEN,Mid,TSM,FLY,1.0,27.07,21.0
5.0,44.0,POBELTER,Mid,IMT,DIG,0.0,30.84,17.0
5.0,44.0,CHEI,Support,H2K,PY*,1.0,24.37,19.0
5.0,44.0,HANS SAMA,AD Carry,MSF,NC*,0.0,6.42,5.0
5.0,44.0,SMOOTHIE,Support,C9 , TL,1.0,21.13,19.0
5.0,44.0,CONTRACTZ,Jungler,C9 , TL,1.0,25.18,19.0
5.0,44.0,FLAME,Top,IMT,DIG,0.0,15.45,17.0
5.0,44.0,HAUNTZER,Top,TSM,FLY,1.0,30.67,21.0
5.0,44.0,XMITHIE,Jungler,IMT, TL,1.0,19.67,20.0
5.0,44.0,RYU,Mid,P1 ,CLG,1.0,27.04,21.0
5.0,44.0,DARDOCH,Jungler,CLG, P1,0.0,0.0,19.0
5.0,44.0,APHROMOO,Support,CLG, NV,1.0,24.64,20.0
5.0,44.0,BIOFROST,Support,TSM,FLY,1.0,25.44,21.0
5.0,44.0,SERAPH,Top,NV ,TSM,0.0,25.68,5.0
5.0,44.0,OLLEH,Support,IMT,DIG,0.0,16.76,21.0
5.0,44.0,HAKUHO,Support,NV ,TSM,0.0,26.69,5.0
5.0,44.0,WILDTURTLE,AD Carry,FLY,TSM,0.0,9.67,3.0
5.0,44.0,SHRIMP,Jungler,DIG,IMT,1.0,14.64,17.0
5.0,44.0,ZIG,Top,P1 ,FOX,0.0,22.81,19.0
5.0,44.0,BALLS,Top,FLY,TSM,0.0,8.19,3.0
5.0,44.0,LOURLO,Top,TL ,IMT,0.0,14.84,11.0
5.0,44.0,STEEELBACK,AD Carry,VIT,MM*,1.0,19.49,15.0
5.0,44.0,MOON,Jungler,FLY, C9,0.0,7.79,9.0
5.0,44.0,YUUKI60,AD Carry,MM ,UOL,0.0,36.01,9.0
5.0,44.0,LEMONNATION,Support,FLY,TSM,0.0,6.38,5.0
5.0,44.0,IMPACT,Top,C9 , TL,1.0,20.69,18.0
5.0,44.0,DJOKO,Jungler,VIT,MM*,1.0,14.24,15.0
5.0,44.0,KEITH,AD Carry,FOX,DIG,0.0,28.51,24.0
5.0,44.0,ALTEC,AD Carry,DIG,FOX,1.0,20.06,20.0
5.0,44.0,GOLDENGLUE,Mid,TL ,IMT,0.0,8.89,7.0
5.0,44.0,REIGNOVER,Jungler,TL ,IMT,0.0,0.0,11.0
5.0,44.0,SHOOK,Jungler,NIP, G2,0.0,9.89,3.0
5.0,44.0,AKAADIAN,Jungler,FOX,DIG,0.0,25.18,22.0
5.0,44.0,OMARGOD,Jungler,CLG, P1,0.0,31.12,19.0
5.0,44.0,ADRIAN,Support,DIG,FOX,1.0,19.97,20.0
5.0,44.0,RAY,Top,C9 ,FLY,1.0,0.0,20.0
5.0,44.0,PIGLET,AD Carry,TL ,IMT,0.0,23.92,7.0
5.0,44.0,JENSEN,Mid,C9 ,FLY,1.0,39.03,20.0
5.0,44.0,HUHI,Mid,CLG, P1,0.0,30.06,19.0
5.0,44.0,REKKLES,AD Carry,FNC,SF*,1.0,14.37,18.0
5.0,44.0,STIXXAY,AD Carry,CLG, NV,1.0,22.99,22.0
5.0,44.0,BJERGSEN,Mid,TSM,FLY,1.0,27.07,17.0
5.0,44.0,SNEAKY,AD Carry,C9 , TL,1.0,18.65,19.0
5.0,44.0,ZVEN,AD Carry,G2 ,IP*,1.0,20.66,20.0
5.0,44.0,SMOOTHIE,Support,C9 , TL,1.0,21.13,18.0
5.0,44.0,CONTRACTZ,Jungler,C9 , TL,1.0,25.18,18.0
5.0,44.0,JESIZ,Support,FNC,SF*,1.0,9.68,18.0
5.0,44.0,HAUNTZER,Top,TSM,FLY,1.0,30.67,17.0
5.0,44.0,XMITHIE,Jungler,IMT, TL,1.0,19.67,17.0
5.0,44.0,DARDOCH,Jungler,TL ,IMT,0.0,8.8,7.0
5.0,44.0,APHROMOO,Support,CLG, NV,1.0,24.64,22.0
