Week 1,100 vs. TL,Loss (0-1),8.17,8.17,1,2,3,2,267,0,0 / 0 / 0
Week 1,100 vs. CLG,Loss (0-1),1.69,1.69,1,0,2,0,269,0,0 / 0 / 0
Week 2,100 vs. FLY,Win (1-0),34.19,34.19,1,9,0,9,269,0,0 / 0 / 0
Week 2,100 vs. C9,Win (1-0),11.76,11.76,1,2,3,4,326,0,0 / 0 / 0
Week 3,100 vs. CG,Win (1-0),38.27,38.27,1,12,0,3,577,1,1 / 0 / 0
Week 3,100 vs. OPT,Win (1-0),19.45,19.45,1,5,0,4,345,0,0 / 0 / 0
Week 4,100 vs. TSM,Win (1-0),24.74,24.74,1,5,1,8,324,0,0 / 0 / 0
Week 4,100 vs. GGS,Loss (0-1),7.26,7.26,1,2,2,1,276,0,0 / 0 / 0
Week 5,100 vs. FOX,Win (1-0),26.22,26.22,1,7,1,6,372,0,0 / 0 / 0
Week 5,100 vs. FLY,Loss (0-1),9.56,9.56,1,2,1,2,306,0,0 / 0 / 0
Week 6,100 vs. CG,Win (1-0),30.15,30.15,1,2,1,13,515,1,0 / 0 / 0
Week 6,100 vs. CLG,Win (1-0),13.24,13.24,1,3,2,3,374,0,0 / 0 / 0
Week 7,100 vs. TL,Loss (0-1),3.90,3.90,1,0,0,0,390,0,0 / 0 / 0
Week 7,100 vs. GGS,Win (1-0),8.25,8.25,1,2,2,1,375,0,0 / 0 / 0
Week 8,100 vs. FOX,Win (1-0),20.24,20.24,1,4,1,7,224,0,0 / 0 / 0
Week 8,100 vs. TSM,Loss (0-1),23.91,23.91,1,5,2,7,441,0,0 / 0 / 0
Week 9,100 vs. C9,Loss (0-1),8.49,8.49,1,1,2,3,299,0,0 / 0 / 0
Week 9,100 vs. OPT,Loss (0-1),11.86,11.86,1,3,2,2,386,0,0 / 0 / 0
Doublelift,UT Reformed Me,AD Carry,Team Liquid,298.00,16.56,18,68,25,73,"5,900",2,1 / 0 / 0
Week 1,TL vs. 100,Win (1-0),31.14,31.14,1,9,1,7,314,0,0 / 0 / 0
Week 1,TL vs. GGS,Loss (0-1),2.69,2.69,1,1,3,0,219,0,0 / 0 / 0
Week 2,TL vs. CLG,Win (1-0),17.88,17.88,1,6,0,2,288,0,0 / 0 / 0
Week 2,TL vs. TSM,Win (1-0),13.63,13.63,1,2,0,4,363,0,0 / 0 / 0
Week 3,TL vs. FOX,Win (1-0),41.66,41.66,1,11,0,9,216,1,1 / 0 / 0
Week 3,TL vs. CG,Loss (0-1),3.57,3.57,1,1,3,0,307,0,0 / 0 / 0
Week 4,TL vs. OPT,Win (1-0),20.20,20.20,1,6,1,3,420,0,0 / 0 / 0
Week 4,TL vs. FLY,Loss (0-1),2.62,2.62,1,1,3,0,212,0,0 / 0 / 0
Week 5,TL vs. C9,Loss (0-1),16.51,16.51,1,2,2,7,301,0,0 / 0 / 0
Week 5,TL vs. CLG,Win (1-0),12.89,12.89,1,3,1,3,289,0,0 / 0 / 0
Week 6,TL vs. GGS,Win (1-0),30.67,30.67,1,5,3,11,367,1,0 / 0 / 0
Week 6,TL vs. CG,Win (1-0),12.96,12.96,1,3,1,3,296,0,0 / 0 / 0
Week 7,TL vs. 100,Win (1-0),14.48,14.48,1,2,0,4,448,0,0 / 0 / 0
Week 7,TL vs. FLY,Win (1-0),18.70,18.70,1,4,2,5,420,0,0 / 0 / 0
